############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 50000
# frequency of the measurement             : 10
# output result after this many measurement: 5000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.625 0.625 0.5 0.147449 -4.09905e-19 0.0643008 0.000232797 0.0442035 0.000164601 0.0643008 -0.000232797 0.0737441 -2.24218e-19 0.0254811 -0.000120363 0.0442035 -0.000164601 0.0254811 0.000120363 0.0819747 -3.82673e-19
0.625 0.625 0.625 0.13068 -1.07323e-18 0.056835 0.000245614 0.0411653 -0.000152813 0.056835 -0.000245614 0.0673078 -5.79191e-19 0.0210757 0.000385448 0.0411653 0.000152813 0.0210757 -0.000385448 0.0502043 -1.12976e-19
0.625 0.625 0.75 0.136426 2.53433e-19 0.0534854 6.75513e-05 0.0209631 -5.55901e-05 0.0534854 -6.75513e-05 0.0758408 3.63477e-20 0.0105214 -0.000219165 0.0209631 5.55901e-05 0.0105214 0.000219165 0.0447869 8.47322e-20
0.625 0.625 0.875 0.134805 1.02309e-19 0.0420875 0.000325052 -0.0168166 8.69113e-05 0.0420875 -0.000325052 0.0866406 5.4997e-20 -0.0100903 0.000181061 -0.0168166 -8.69113e-05 -0.0100903 -0.000181061 0.0790292 4.73665e-20
0.625 0.75 0 0.131141 -7.43065e-20 0.003145 -5.38852e-05 -0.0407905 -7.73187e-05 0.003145 5.38852e-05 0.0687324 4.93563e-21 -0.00330011 -0.000404263 -0.0407905 7.73187e-05 -0.00330011 0.000404263 0.0928865 -4.58202e-20
0.625 0.75 0.125 0.141064 6.47349e-20 0.00203452 0.000443328 -0.0428285 -0.000180157 0.00203452 -0.000443328 0.0784105 -1.72042e-19 -0.0199005 -0.000172918 -0.0428285 0.000180157 -0.0199005 0.000172918 0.14378 -2.4736e-19
0.625 0.75 0.25 0.144585 -1.94063e-19 0.0151361 2.15654e-05 -0.018316 -0.000504928 0.0151361 -2.15654e-05 0.0761536 -1.18455e-19 -0.0251813 -0.000130003 -0.018316 0.000504928 -0.0251813 0.000130003 0.174513 -2.77267e-19
0.625 0.75 0.375 0.145155 -2.50225e-19 0.0269235 -0.000219093 0.0125721 -2.83158e-06 0.0269235 0.000219093 0.0853483 -1.21275e-19 -0.0132197 0.000195365 0.0125721 2.83158e-06 -0.0132197 -0.000195365 0.15445 1.48826e-20
0.625 0.75 0.5 0.13454 1.84856e-19 0.0345173 -0.000152818 0.0367474 6.48228e-05 0.0345173 0.000152818 0.0701636 -5.07664e-20 -0.000503024 -0.000337644 0.0367474 -6.48228e-05 -0.000503024 0.000337644 0.115135 2.28582e-19
0.625 0.75 0.625 0.137638 6.34964e-19 0.03657 -0.00195836 0.0436414 0.00165695 0.03657 0.00195836 0.058641 -5.41509e-19 0.0185765 -0.00473354 0.0436414 -0.00165695 0.0185765 0.00473354 0.0661382 8.91325e-20
0.625 0.75 0.75 0.136685 -8.5614e-19 0.028386 0.000191209 0.0202453 5.13186e-05 0.028386 -0.000191209 0.0526598 -2.91375e-19 0.0232836 1.99756e-05 0.0202453 -5.13186e-05 0.0232836 -1.99756e-05 0.0363115 -2.07594e-19
0.625 0.75 0.875 0.117662 2.8549e-20 0.0104718 -2.48482e-05 -0.0151334 -2.78033e-05 0.0104718 2.48482e-05 0.0562324 1.27175e-19 0.0110923 -7.42089e-05 -0.0151334 2.78033e-05 0.0110923 7.42089e-05 0.0486784 1.32747e-19
0.625 0.875 0 0.12565 9.09517e-20 -0.0302447 2.65634e-05 -0.0386032 0.000125409 -0.0302447 -2.65634e-05 0.0604932 -5.03961e-20 0.0157101 6.28237e-05 -0.0386032 -0.000125409 0.0157101 -6.28237e-05 0.0614177 -3.0786e-19
0.625 0.875 0.125 0.139612 -5.10396e-19 -0.0363665 0.000142237 -0.0420268 -6.83517e-05 -0.0363665 -0.000142237 0.068752 9.02514e-20 0.00303468 -0.000135843 -0.0420268 6.83517e-05 0.00303468 0.000135843 0.112903 -5.55685e-19
0.625 0.875 0.25 0.150251 2.6103e-19 -0.0296808 -0.00010517 -0.00874602 0.000426373 -0.0296808 0.00010517 0.0856761 1.69221e-19 -0.0151694 -0.00022607 -0.00874602 -0.000426373 -0.0151694 0.00022607 0.156626 -1.21243e-19
0.625 0.875 0.375 0.145146 5.48959e-21 -0.013989 0.000150172 0.0221033 0.000733524 -0.013989 -0.000150172 0.0883195 -1.91784e-19 -0.0229807 0.000648779 0.0221033 -0.000733524 -0.0229807 -0.000648779 0.175068 -1.59448e-19
0.625 0.875 0.5 0.138755 -2.36454e-19 -0.00163726 6.24112e-05 0.0436059 0.000236603 -0.00163726 -6.24112e-05 0.0764974 -4.79461e-20 -0.020893 0.000464973 0.0436059 -0.000236603 -0.020893 -0.000464973 0.141341 -3.32573e-19
0.625 0.875 0.625 0.135135 1.43457e-20 -0.00281945 -0.000600619 0.0429766 -0.000577873 -0.00281945 0.000600619 0.0739426 -1.26916e-20 -0.00343387 -0.000784966 0.0429766 0.000577873 -0.00343387 0.000784966 0.0946708 2.04801e-20
0.625 0.875 0.75 0.125001 1.63663e-19 -0.0119698 0.000274405 0.0166937 -3.81596e-06 -0.0119698 -0.000274405 0.0572372 -1.0259e-19 0.0129726 -5.6617e-05 0.0166937 3.81596e-06 0.0129726 5.6617e-05 0.04808 4.10422e-20
0.625 0.875 0.875 0.136861 2.93677e-19 -0.0293262 4.40545e-06 -0.0206462 -3.90441e-05 -0.0293262 -4.40545e-06 0.0528138 7.02238e-20 0.0204622 -0.000149063 -0.0206462 3.90441e-05 0.0204622 0.000149063 0.0386048 1.12976e-19
0.75 0 0 0.0764402 6.85466e-17 -0.0342522 -0.000351702 -0.023671 0.00046774 -0.0342522 0.000351702 0.0375961 2.84171e-17 0.0139501 0.000943448 -0.023671 -0.00046774 0.0139501 -0.000943448 0.029229 1.48677e-17
0.75 0 0.125 0.0915242 -7.28239e-19 -0.0404425 -1.14244e-05 -0.0334481 0.000203051 -0.0404425 1.14244e-05 0.0457141 -4.16003e-19 0.0194306 -0.000110322 -0.0334481 -0.000203051 0.0194306 0.000110322 0.0781493 -2.30497e-19
0.75 0 0.25 0.108847 -8.45854e-19 -0.0427187 -0.000122933 -0.0160303 6.63804e-05 -0.0427187 0.000122933 0.060027 -4.5302e-19 0.00899478 -3.6523e-05 -0.0160303 -6.63804e-05 0.00899478 3.6523e-05 0.146823 -1.28444e-19
0.75 0 0.375 0.114405 2.3017e-19 -0.0339049 -7.62292e-05 0.00193103 0.000174861 -0.0339049 7.62292e-05 0.0756457 1.52828e-19 -0.00101737 0.00020598 0.00193103 -0.000174861 -0.00101737 -0.00020598 0.183971 -3.57654e-21
0.75 0 0.5 0.102217 -1.44595e-19 -0.0202262 0.000247128 0.0251335 -3.1587e-05 -0.0202262 -0.000247128 0.0786218 -1.41018e-20 -0.0149299 0.000147363 0.0251335 3.1587e-05 -0.0149299 -0.000147363 0.184284 -2.0097e-19
0.75 0 0.625 0.0863538 -5.40059e-20 -0.0161731 0.000277368 0.0369584 -0.000104676 -0.0161731 -0.000277368 0.0688833 -1.42428e-19 -0.0213514 6.97175e-05 0.0369584 0.000104676 -0.0213514 -6.97175e-05 0.137064 -1.27055e-19
0.75 0 0.75 0.0846882 8.71422e-19 -0.0177177 -0.00081681 0.0241611 -0.000601964 -0.0177177 0.00081681 0.0613278 2.70754e-19 -0.0160848 -0.00129646 0.0241611 0.000601964 -0.0160848 0.00129646 0.0737667 6.77858e-19
0.75 0 0.875 0.0753443 1.56083e-20 -0.025141 -1.76867e-05 -0.00115642 -8.55963e-05 -0.025141 1.76867e-05 0.0464434 1.82196e-20 0.00106587 -0.000142218 -0.00115642 8.55963e-05 0.00106587 0.000142218 0.0250669 1.14742e-20
0.75 0.125 0 0.0865882 6.91074e-19 -0.0419197 0.00014494 -0.0254262 0.00015281 -0.0419197 -0.00014494 0.0821038 4.97672e-20 0.00430056 0.000100631 -0.0254262 -0.00015281 0.00430056 -0.000100631 0.0353618 2.68319e-19
0.75 0.125 0.125 0.108532 3.25721e-18 -0.0516416 -0.00088471 -0.0362051 0.00115603 -0.0516416 0.00088471 0.085398 3.01138e-18 0.0288603 0.00134007 -0.0362051 -0.00115603 0.0288603 -0.00134007 0.0655394 4.51905e-19
0.75 0.125 0.25 0.118756 3.72713e-19 -0.0496149 8.21222e-05 -0.0167447 -0.000195878 -0.0496149 -8.21222e-05 0.0877513 3.9203e-19 0.0342041 8.92069e-05 -0.0167447 0.000195878 0.0342041 -8.92069e-05 0.120219 3.36936e-19
0.75 0.125 0.375 0.121269 6.58353e-20 -0.0419906 -0.000106363 0.00163079 0.00071945 -0.0419906 0.000106363 0.106335 -2.14347e-19 0.0222084 -0.000523137 0.00163079 -0.00071945 0.0222084 0.000523137 0.158976 -2.77756e-19
0.75 0.125 0.5 0.109462 -4.48907e-20 -0.0324597 6.78353e-05 0.0317717 0.000192057 -0.0324597 -6.78353e-05 0.113694 -3.66029e-20 -0.00794831 0.000125451 0.0317717 -0.000192057 -0.00794831 -0.000125451 0.170502 -1.89049e-20
0.75 0.125 0.625 0.093363 1.76757e-19 -0.0255925 0.000313683 0.0363161 -6.33298e-05 -0.0255925 -0.000313683 0.121698 2.79105e-19 -0.0236549 0.000473041 0.0363161 6.33298e-05 -0.0236549 -0.000473041 0.138918 -2.50993e-20
0.75 0.125 0.75 0.0865603 4.86327e-19 -0.017749 -0.000361275 0.0231075 -0.000814284 -0.017749 0.000361275 0.107646 3.9844e-19 -0.0279833 -0.000591925 0.0231075 0.000814284 -0.0279833 0.000591925 0.0834304 6.55262e-19
0.75 0.125 0.875 0.0861926 5.43533e-20 -0.033239 6.62291e-05 -0.00498141 -7.40512e-05 -0.033239 -6.62291e-05 0.0976538 6.45875e-20 -0.0218341 -2.33884e-05 -0.00498141 7.40512e-05 -0.0218341 2.33884e-05 0.049938 1.83586e-20
0.75 0.25 0 0.101911 -7.59363e-19 -0.0323502 0.000343773 -0.0274729 -0.000119156 -0.0323502 -0.000343773 0.139307 -7.58288e-19 -0.0156554 0.000255046 -0.0274729 0.000119156 -0.0156554 -0.000255046 0.0612463 1.39808e-19
0.75 0.25 0.125 0.113412 -4.97357e-19 -0.0329258 0.000282583 -0.0342362 -3.18997e-05 -0.0329258 -0.000282583 0.126927 -3.44126e-19 0.0172909 -5.85956e-06 -0.0342362 3.18997e-05 0.0172909 5.85956e-06 0.0718998 -1.27804e-19
0.75 0.25 0.25 0.128905 -1.74045e-19 -0.0325053 0.000517077 -0.0233286 -0.000492913 -0.0325053 -0.000517077 0.129444 -7.77057e-19 0.0420293 -0.000344796 -0.0233286 0.000492913 0.0420293 0.000344796 0.0994518 -5.42286e-19
0.75 0.25 0.375 0.134057 -2.70443e-20 -0.0274642 0.000172717 0.00269956 0.000392256 -0.0274642 -0.000172717 0.135618 -6.22841e-20 0.0416363 -0.000287169 0.00269956 -0.000392256 0.0416363 0.000287169 0.125045 1.10152e-19
0.75 0.25 0.5 0.132707 -2.24453e-19 -0.016452 0.000740657 0.0241175 0.000821819 -0.016452 -0.000740657 0.152616 -2.54827e-19 0.0136762 -0.00172353 0.0241175 -0.000821819 0.0136762 0.00172353 0.143071 -8.53818e-20
0.75 0.25 0.625 0.109936 3.74907e-19 -0.0131581 0.000738828 0.0402524 -6.92351e-06 -0.0131581 -0.000738828 0.160845 4.71749e-20 -0.0173417 -0.000936091 0.0402524 6.92351e-06 -0.0173417 0.000936091 0.125383 2.76844e-19
0.75 0.25 0.75 0.108644 1.08417e-20 -0.0156566 -0.000352942 0.0304066 0.000104455 -0.0156566 0.000352942 0.170771 1.8232e-19 -0.0461786 0.000118434 0.0304066 -0.000104455 -0.0461786 -0.000118434 0.102953 3.31868e-20
0.75 0.25 0.875 0.105225 5.98622e-20 -0.0250772 4.48736e-05 -0.00654213 -0.000140553 -0.0250772 -4.48736e-05 0.155008 7.66731e-20 -0.0452832 -0.000125123 -0.00654213 0.000140553 -0.0452832 0.000125123 0.070203 7.06102e-20
0.75 0.375 0 0.102576 -9.19841e-22 -0.00656932 -0.000358136 -0.0246536 5.58651e-05 -0.00656932 0.000358136 0.166438 -3.24722e-20 -0.0340245 0.000187287 -0.0246536 -5.58651e-05 -0.0340245 -0.000187287 0.0858248 -5.5782e-20
0.75 0.375 0.125 0.122959 -3.07886e-19 -0.00982158 -0.00111828 -0.041692 8.95733e-05 -0.00982158 0.00111828 0.167128 -2.54661e-19 -0.00135592 -0.000367056 -0.041692 -8.95733e-05 -0.00135592 0.000367056 0.0998142 -7.48468e-20
0.75 0.375 0.25 0.136411 2.26908e-19 -0.00232468 0.000405634 -0.0285698 0.000391322 -0.00232468 -0.000405634 0.155455 9.12799e-20 0.0373109 0.000331238 -0.0285698 -0.000391322 0.0373109 -0.000331238 0.104722 2.59845e-19
0.75 0.375 0.375 0.147392 -3.75269e-21 0.00111907 -9.78693e-05 0.000535035 -0.000152438 0.00111907 9.78693e-05 0.148449 -4.62741e-19 0.0536665 -0.000307053 0.000535035 0.000152438 0.0536665 0.000307053 0.111243 -3.16554e-19
0.75 0.375 0.5 0.133967 -3.08953e-19 0.00639691 0.000409649 0.0286158 0.000270055 0.00639691 -0.000409649 0.155777 -3.00259e-20 0.0379843 -0.000100029 0.0286158 -0.000270055 0.0379843 0.000100029 0.10806 -2.65494e-19
0.75 0.375 0.625 0.122388 7.25056e-20 0.0106898 0.00271303 0.0426881 -0.000185403 0.0106898 -0.00271303 0.166111 -4.31267e-20 -0.000403599 -0.00229498 0.0426881 0.000185403 -0.000403599 0.00229498 0.0993056 7.20224e-20
0.75 0.375 0.75 0.109931 -6.99049e-20 0.00761652 0.00018643 0.0284454 -0.000204211 0.00761652 -0.00018643 0.16716 1.2101e-19 -0.0334894 -4.78651e-05 0.0284454 0.000204211 -0.0334894 4.78651e-05 0.0886203 1.69464e-20
0.75 0.375 0.875 0.0937734 3.36795e-21 -0.000664986 -0.000254866 0.000374098 -0.000102061 -0.000664986 0.000254866 0.177794 -2.76366e-19 -0.0520385 0.000136183 0.000374098 0.000102061 -0.0520385 -0.000136183 0.0817236 -1.23215e-19
0.75 0.5 0 0.10419 5.84089e-20 0.0176222 -0.000178088 -0.0275692 -0.000118952 0.0176222 0.000178088 0.166821 5.69073e-19 -0.0452261 0.000216188 -0.0275692 0.000118952 -0.0452261 -0.000216188 0.102452 3.44578e-19
0.75 0.5 0.125 0.111425 3.92793e-19 0.0139361 -0.000341865 -0.0365686 0.00038731 0.0139361 0.000341865 0.158075 8.46183e-20 -0.0172818 -0.00042171 -0.0365686 -0.00038731 -0.0172818 0.00042171 0.125954 4.73805e-19
0.75 0.5 0.25 0.125029 1.01004e-19 0.0214204 -0.000259821 -0.0268912 6.38217e-05 0.0214204 0.000259821 0.147009 2.64594e-19 0.0134602 -0.000184193 -0.0268912 -6.38217e-05 0.0134602 0.000184193 0.134739 -1.79431e-19
0.75 0.5 0.375 0.126582 3.20997e-20 0.0268506 0.000589073 0.00095696 0.000523413 0.0268506 -0.000589073 0.133603 1.58092e-19 0.0392968 2.09466e-05 0.00095696 -0.000523413 0.0392968 -2.09466e-05 0.121305 5.15454e-20
0.75 0.5 0.5 0.131127 -1.44078e-19 0.0295822 0.000201663 0.0208871 0.000286865 0.0295822 -0.000201663 0.127434 -5.03514e-19 0.0437907 8.09137e-05 0.0208871 -0.000286865 0.0437907 -8.09137e-05 0.0967509 -3.13509e-19
0.75 0.5 0.625 0.118187 -2.28164e-19 0.0368462 2.40628e-05 0.0378808 0.000187249 0.0368462 -2.40628e-05 0.134212 -1.3842e-19 0.0189499 0.000157916 0.0378808 -0.000187249 0.0189499 -0.000157916 0.0732921 -1.97708e-19
0.75 0.5 0.75 0.106956 2.28515e-20 0.0343282 -0.000444539 0.0285551 0.000194144 0.0343282 0.000444539 0.145794 -3.43297e-19 -0.0161086 0.000306429 0.0285551 -0.000194144 -0.0161086 -0.000306429 0.0636868 2.54197e-20
0.75 0.5 0.875 0.0984622 7.81751e-21 0.022988 -0.0003575 0.00349327 -8.65129e-05 0.022988 0.0003575 0.148175 -3.54598e-19 -0.0400773 -9.01452e-05 0.00349327 8.65129e-05 -0.0400773 9.01452e-05 0.0719678 -2.45723e-19
0.75 0.625 0 0.0861401 1.79563e-19 0.0304805 0.000500114 -0.021236 0.000411457 0.0304805 -0.000500114 0.111902 -1.82667e-19 -0.0337811 -0.00036261 -0.021236 -0.000411457 -0.0337811 0.00036261 0.0949553 -3.31626e-19
0.75 0.625 0.125 0.0990951 -2.02008e-19 0.0277243 -0.000836088 -0.0393511 -0.000580507 0.0277243 0.000836088 0.12268 3.59982e-19 -0.0307003 0.000195364 -0.0393511 0.000580507 -0.0307003 -0.000195364 0.144166 -6.70381e-19
0.75 0.625 0.25 0.115452 -1.34672e-19 0.0331224 -0.000528772 -0.0267528 0.000327214 0.0331224 0.000528772 0.122682 -1.9317e-19 -0.00457695 0.000705477 -0.0267528 -0.000327214 -0.00457695 -0.000705477 0.171276 1.06831e-19
0.75 0.625 0.375 0.113494 2.17443e-19 0.0406559 -0.000510607 0.000337007 0.000201965 0.0406559 0.000510607 0.101287 2.1611e-19 0.0244678 8.92233e-06 0.000337007 -0.000201965 0.0244678 -8.92233e-06 0.155866 -9.87412e-22
0.75 0.625 0.5 0.114581 3.64415e-19 0.0456516 -4.57884e-05 0.0232112 -0.000497214 0.0456516 4.57884e-05 0.0913557 3.80748e-19 0.0326924 -6.4595e-05 0.0232112 0.000497214 0.0326924 6.4595e-05 0.111121 3.32969e-19
0.75 0.625 0.625 0.102115 -3.93194e-19 0.048162 0.000394141 0.0349072 2.97749e-06 0.048162 -0.000394141 0.0824575 -7.88198e-19 0.0247581 0.000351671 0.0349072 -2.97749e-06 0.0247581 -0.000351671 0.0634678 -9.81481e-20
0.75 0.625 0.75 0.0906931 -3.44614e-19 0.0446723 2.21329e-05 0.0265771 -0.000106922 0.0446723 -2.21329e-05 0.0861918 -4.74965e-20 0.00478517 -7.17446e-05 0.0265771 0.000106922 0.00478517 7.17446e-05 0.0367092 -1.15448e-19
0.75 0.625 0.875 0.0843713 1.25027e-19 0.0350211 -0.000178219 0.00296272 -1.89373e-05 0.0350211 0.000178219 0.0983121 2.51774e-19 -0.0212833 0.000177689 0.00296272 1.89373e-05 -0.0212833 -0.000177689 0.0490407 1.4122e-20
0.75 0.75 0 0.0788773 2.08535e-19 0.0143042 -0.00107888 -0.0226948 -0.000586099 0.0143042 0.00107888 0.0611726 1.12814e-19 -0.0142347 0.00159073 -0.0226948 0.000586099 -0.0142347 -0.00159073 0.0688488 1.12976e-19
0.75 0.75 0.125 0.0885294 -2.24453e-20 0.0130796 0.000269675 -0.038073 0.000216396 0.0130796 -0.000269675 0.0728907 1.46659e-19 -0.0222506 -0.000178428 -0.038073 -0.000216396 -0.0222506 0.000178428 0.138106 1.78608e-19
0.75 0.75 0.25 0.102822 1.07877e-20 0.0213812 2.49118e-05 -0.0187432 0.00029252 0.0213812 -2.49118e-05 0.0786509 -4.79461e-20 -0.010837 4.36487e-05 -0.0187432 -0.00029252 -0.010837 -4.36487e-05 0.169115 1.36234e-19
0.75 0.75 0.375 0.105122 -3.62466e-19 0.032906 -0.000224678 -0.00233411 -0.000557762 0.032906 0.000224678 0.0675672 -2.27391e-19 -0.00135434 -0.000165202 -0.00233411 0.000557762 -0.00135434 0.000165202 0.18107 -2.77504e-20
0.75 0.75 0.5 0.104889 1.78718e-19 0.0394081 4.1995e-05 0.0149613 -0.000394024 0.0394081 -4.1995e-05 0.06053 1.18455e-19 0.00882491 -0.000260926 0.0149613 0.000394024 0.00882491 0.000260926 0.139935 -1.01873e-20
0.75 0.75 0.625 0.0949272 3.77543e-20 0.042002 9.02383e-05 0.0352135 -9.09329e-05 0.042002 -9.02383e-05 0.0467252 1.05058e-19 0.0205125 -0.000137462 0.0352135 9.09329e-05 0.0205125 0.000137462 0.0797534 -2.74292e-20
0.75 0.75 0.75 0.0786185 -4.14338e-18 0.034989 -0.000386013 0.0241517 0.000545549 0.034989 0.000386013 0.0381054 -1.97426e-18 0.0144521 -0.00102853 0.0241517 -0.000545549 0.0144521 0.00102853 0.0294969 -7.90834e-19
0.75 0.75 0.875 0.0750486 1.0324e-19 0.0267494 6.46914e-05 0.0012454 0.000107082 0.0267494 -6.46914e-05 0.0445994 5.76883e-20 0.000998364 -0.000115626 0.0012454 -0.000107082 0.000998364 0.000115626 0.0258594 8.12017e-21
0.75 0.875 0 0.0768666 -1.79473e-19 -0.010651 8.37848e-05 -0.0253065 4.2424e-05 -0.010651 -8.37848e-05 0.029626 -9.80074e-20 0.00590499 -4.52857e-05 -0.0253065 -4.2424e-05 0.00590499 4.52857e-05 0.0435233 -3.50841e-20
0.75 0.875 0.125 0.0862761 -4.18756e-20 -0.0152602 -4.65263e-05 -0.0325421 -0.000281793 -0.0152602 4.65263e-05 0.0417754 -2.29154e-20 -0.000863675 0.000113451 -0.0325421 0.000281793 -0.000863675 -0.000113451 0.108386 -4.27803e-20
0.75 0.875 0.25 0.0900742 -8.83963e-20 -0.00916941 0.000537222 -0.0211575 -8.00736e-05 -0.00916941 -0.000537222 0.0527892 -7.01564e-20 -0.00684806 -6.67626e-05 -0.0211575 8.00736e-05 -0.00684806 6.67626e-05 0.1604 8.70014e-20
0.75 0.875 0.375 0.0975386 -1.04608e-21 0.000173487 -0.000253912 9.90651e-05 0.000225773 0.000173487 0.000253912 0.0565231 2.02713e-21 -0.00982527 -2.19834e-05 9.90651e-05 -0.000225773 -0.00982527 2.19834e-05 0.194052 8.60897e-21
0.75 0.875 0.5 0.0931176 1.01917e-20 0.00830866 -0.000111609 0.0227177 0.000303543 0.00830866 0.000111609 0.0581963 3.65765e-20 -0.00663831 -1.96696e-05 0.0227177 -0.000303543 -0.00663831 1.96696e-05 0.170039 -3.76045e-21
0.75 0.875 0.625 0.0894529 3.79992e-19 0.0157682 -1.08695e-05 0.0314754 -0.000106687 0.0157682 1.08695e-05 0.0435674 2.08001e-20 -0.00181731 0.000131577 0.0314754 0.000106687 -0.00181731 -0.000131577 0.111352 2.25769e-19
0.75 0.875 0.75 0.0798513 3.16401e-19 0.0106648 -3.82024e-05 0.0258807 -0.000106508 0.0106648 3.82024e-05 0.0302501 1.05058e-19 0.00710179 7.45197e-05 0.0258807 0.000106508 0.00710179 -7.45197e-05 0.0454018 1.37156e-19
0.75 0.875 0.875 0.0662307 -1.79475e-22 -7.91265e-05 -0.000129189 -9.16531e-05 -9.38143e-05 -7.91265e-05 0.000129189 0.0229979 8.38309e-20 0.00988003 -1.67551e-05 -9.16531e-05 9.38143e-05 0.00988003 1.67551e-05 0.0161183 6.06806e-20
0.875 0 0 0.0236006 3.41642e-17 -0.0109872 8.49807e-05 -0.00792564 -0.000138043 -0.0109872 -8.49807e-05 0.0117341 1.67416e-17 0.00374187 -0.000195958 -0.00792564 0.000138043 0.00374187 0.000195958 0.00865845 4.09468e-18
0.875 0 0.125 0.0352546 -2.66779e-19 -0.0159883 -8.60649e-05 -0.0195586 -0.000118567 -0.0159883 8.60649e-05 0.0169924 -1.08584e-19 0.0112523 2.14467e-05 -0.0195586 0.000118567 0.0112523 -2.14467e-05 0.0607229 -1.39074e-19
0.875 0 0.25 0.0459521 4.76963e-20 -0.0145811 3.28895e-05 -0.0154249 0.000142021 -0.0145811 -3.28895e-05 0.0296475 8.46107e-21 0.00883063 -9.97225e-05 -0.0154249 -0.000142021 0.00883063 9.97225e-05 0.129809 1.24918e-19
0.875 0 0.375 0.0580795 5.17644e-21 -0.00912783 1.96548e-05 -0.0064118 -7.45329e-05 -0.00912783 -1.96548e-05 0.0477624 1.41018e-20 0.00391251 0.000107485 -0.0064118 7.45329e-05 0.00391251 -0.000107485 0.211691 3.64273e-20
0.875 0 0.5 0.0547126 8.56862e-21 -0.00400389 0.000183914 0.00697975 -0.00012178 -0.00400389 -0.000183914 0.0498959 -1.76272e-20 -0.0041226 -0.000313968 0.00697975 0.00012178 -0.0041226 0.000313968 0.209975 -3.72729e-20
0.875 0 0.625 0.0477563 2.38428e-20 -0.00198118 0.000418507 0.0168805 1.95769e-05 -0.00198118 -0.000418507 0.045513 -1.41018e-21 -0.00970156 4.14027e-05 0.0168805 -1.95769e-05 -0.00970156 -4.14027e-05 0.168809 1.43617e-19
0.875 0 0.75 0.0322898 -7.5753e-20 0.000108334 -0.000686124 0.0141515 -9.85875e-05 0.000108334 0.000686124 0.0306344 -5.64071e-21 -0.00850384 -0.000221909 0.0141515 9.85875e-05 -0.00850384 0.000221909 0.077285 -1.61584e-19
0.875 0 0.875 0.0228667 -7.01036e-20 -0.00549308 0.000185983 0.00735611 0.000205503 -0.00549308 -0.000185983 0.0177887 -4.51257e-20 -0.00330175 0.000361065 0.00735611 -0.000205503 -0.00330175 -0.000361065 0.0209433 2.29759e-20
0.875 0.125 0 0.0340404 1.50952e-19 -0.0176933 7.70039e-06 -0.00971932 -3.29492e-05 -0.0176933 -7.70039e-06 0.0544774 -4.63852e-21 -0.00567225 3.40397e-06 -0.00971932 3.29492e-05 -0.00567225 -3.40397e-06 0.0159823 5.68853e-20
0.875 0.125 0.125 0.0517983 -9.91308e-20 -0.0264758 0.000183691 -0.0185452 -0.00022689 -0.0264758 -0.000183691 0.0571528 -1.90599e-19 0.02045 -5.98046e-05 -0.0185452 0.00022689 0.02045 5.98046e-05 0.0433071 -6.77858e-20
0.875 0.125 0.25 0.0653889 2.59835e-19 -0.02517 0.00017069 -0.0166123 -0.000107654 -0.02517 -0.00017069 0.0633227 2.98958e-19 0.0287864 -0.000185163 -0.0166123 0.000107654 0.0287864 0.000185163 0.107436 1.08088e-19
0.875 0.125 0.375 0.0780609 -7.99615e-20 -0.0249151 4.1143e-05 -0.0031567 -6.21912e-05 -0.0249151 -4.1143e-05 0.0809907 -1.58638e-19 0.0197706 -3.85657e-05 -0.0031567 6.21912e-05 0.0197706 3.85657e-05 0.163444 -1.62429e-19
0.875 0.125 0.5 0.0693862 1.08018e-19 -0.0175515 3.39167e-05 0.00938031 0.00034718 -0.0175515 -3.39167e-05 0.0895877 1.05076e-19 0.00554957 -0.000172836 0.00938031 -0.00034718 0.00554957 0.000172836 0.209071 3.26886e-20
0.875 0.125 0.625 0.0504848 -1.24501e-20 -0.0138433 0.000201131 0.0200921 -1.12952e-05 -0.0138433 -0.000201131 0.0917979 -8.61807e-20 -0.0187553 -1.23951e-05 0.0200921 1.12952e-05 -0.0187553 1.23951e-05 0.181084 -3.14532e-20
0.875 0.125 0.75 0.039199 1.96397e-20 -0.0122971 4.13023e-05 0.0172826 3.39671e-05 -0.0122971 -4.13023e-05 0.0880867 1.43277e-19 -0.0285418 -0.000131076 0.0172826 -3.39671e-05 -0.0285418 0.000131076 0.108942 1.55904e-19
0.875 0.125 0.875 0.0311924 5.57053e-20 -0.0166385 -4.5201e-06 0.00571736 -8.36157e-06 -0.0166385 4.5201e-06 0.0742487 1.80585e-19 -0.0257135 4.48279e-05 0.00571736 8.36157e-06 -0.0257135 -4.48279e-05 0.043708 5.35911e-20
0.875 0.25 0 0.049508 2.77049e-20 -0.0187113 5.70883e-05 -0.0101876 -6.84006e-05 -0.0187113 -5.70883e-05 0.122622 -1.44922e-19 -0.0239836 7.97266e-05 -0.0101876 6.84006e-05 -0.0239836 -7.97266e-05 0.0368497 -9.60298e-20
